Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
673587;19107;636;39;60;54;8;Хамовники;LINESTRING (37.580349 55.740063, 37.580073 55.740115);POINT (37.5802 55.7401);myData.biz;55.740063;37.580349;55.740115;37.580073
673588;11923;397;24;37;33;5;Хамовники;LINESTRING (37.580073 55.740115, 37.579832 55.739891);POINT (37.58 55.74);myData.biz;55.740115;37.580073;55.739891;37.579832
673589;11923;397;24;37;33;5;Хамовники;LINESTRING (37.579832 55.739891, 37.579762 55.739829);POINT (37.5798 55.7399);myData.biz;55.739891;37.579832;55.739829;37.579762
673590;11923;397;24;37;33;5;Хамовники;LINESTRING (37.579762 55.739829, 37.579624 55.73979);POINT (37.5797 55.7398);myData.biz;55.739829;37.579762;55.73979;37.579624
673591;11929;397;24;37;33;5;Хамовники;LINESTRING (37.579624 55.73979, 37.579408 55.739729);POINT (37.5795 55.7398);myData.biz;55.73979;37.579624;55.739729;37.579408
673592;32110;1070;66;101;90;13;Хамовники;LINESTRING (37.579408 55.739729, 37.579271 55.73946);POINT (37.5793 55.7396);myData.biz;55.739729;37.579408;55.73946;37.579271
673594;6052;201;12;19;17;2;Хамовники;LINESTRING (37.58156 55.740413, 37.581572 55.74047);POINT (37.5816 55.7404);myData.biz;55.740413;37.58156;55.74047;37.581572
673595;104421;3480;216;330;295;45;Хамовники;LINESTRING (37.581572 55.74047, 37.58158 55.740564);POINT (37.5816 55.7405);myData.biz;55.74047;37.581572;55.740564;37.58158
673597;6386;212;13;20;18;2;Хамовники;LINESTRING (37.581469 55.739981, 37.581475 55.739903);POINT (37.5815 55.7399);myData.biz;55.739981;37.581469;55.739903;37.581475
673598;19019;633;39;60;53;8;Хамовники;LINESTRING (37.582037 55.739964, 37.582374 55.739942);POINT (37.5822 55.74);myData.biz;55.739964;37.582037;55.739942;37.582374
673600;3266;108;6;10;9;1;Хамовники;LINESTRING (37.578304 55.741207, 37.577697 55.74129);POINT (37.578 55.7412);myData.biz;55.741207;37.578304;55.74129;37.577697
673601;3998;133;8;12;11;1;Хамовники;LINESTRING (37.578304 55.741207, 37.578541 55.741175);POINT (37.5784 55.7412);myData.biz;55.741207;37.578304;55.741175;37.578541
673602;1226;40;2;3;3;0;Хамовники;LINESTRING (37.582055 55.740472, 37.582043 55.740411);POINT (37.582 55.7404);myData.biz;55.740472;37.582055;55.740411;37.582043
673603;11964;398;24;37;33;5;Хамовники;LINESTRING (37.582043 55.740411, 37.581977 55.739994);POINT (37.582 55.7402);myData.biz;55.740411;37.582043;55.739994;37.581977
673604;36498;1216;75;115;103;15;Хамовники;LINESTRING (37.580983 55.73981, 37.58099 55.739674);POINT (37.581 55.7397);myData.biz;55.73981;37.580983;55.739674;37.58099
673605;23765;792;49;75;67;10;Хамовники;LINESTRING (37.580909 55.738797, 37.580905 55.738737);POINT (37.5809 55.7388);myData.biz;55.738797;37.580909;55.738737;37.580905
673606;3127;104;6;9;8;1;Хамовники;LINESTRING (37.580905 55.738737, 37.581011 55.738735);POINT (37.581 55.7387);myData.biz;55.738737;37.580905;55.738735;37.581011
673607;3127;104;6;9;8;1;Хамовники;LINESTRING (37.581011 55.738735, 37.581009 55.73869);POINT (37.581 55.7387);myData.biz;55.738735;37.581011;55.73869;37.581009
673608;29052;968;60;91;82;12;Хамовники;LINESTRING (37.583119 55.740697, 37.583207 55.740513);POINT (37.5832 55.7406);myData.biz;55.740697;37.583119;55.740513;37.583207
673609;75315;2510;155;238;213;32;Хамовники;LINESTRING (37.583207 55.740513, 37.583356 55.740146);POINT (37.5833 55.7403);myData.biz;55.740513;37.583207;55.740146;37.583356
673610;1120;37;2;3;3;0;Хамовники;LINESTRING (37.583356 55.740146, 37.583432 55.740156);POINT (37.5834 55.7402);myData.biz;55.740146;37.583356;55.740156;37.583432
673611;25053;835;51;79;70;10;Хамовники;LINESTRING (37.583432 55.740156, 37.583463 55.740076);POINT (37.5834 55.7401);myData.biz;55.740156;37.583432;55.740076;37.583463
673612;25053;835;51;79;70;10;Хамовники;LINESTRING (37.583463 55.740076, 37.583522 55.739924);POINT (37.5835 55.74);myData.biz;55.740076;37.583463;55.739924;37.583522
673613;25053;835;51;79;70;10;Хамовники;LINESTRING (37.583522 55.739924, 37.583756 55.739346);POINT (37.5836 55.7396);myData.biz;55.739924;37.583522;55.739346;37.583756
673614;14963;498;30;47;42;6;Хамовники;LINESTRING (37.583756 55.739346, 37.583835 55.739356);POINT (37.5838 55.7394);myData.biz;55.739346;37.583756;55.739356;37.583835
673615;7931;264;16;25;22;3;Хамовники;LINESTRING (37.583835 55.739356, 37.58447 55.73942);POINT (37.5842 55.7394);myData.biz;55.739356;37.583835;55.73942;37.58447
673616;4919;163;10;15;13;2;Хамовники;LINESTRING (37.58447 55.73942, 37.584521 55.739405);POINT (37.5845 55.7394);myData.biz;55.73942;37.58447;55.739405;37.584521
673617;127213;4240;263;402;360;55;Хамовники;LINESTRING (37.58158 55.740564, 37.581566 55.740614);POINT (37.5816 55.7406);myData.biz;55.740564;37.58158;55.740614;37.581566
673618;126745;4224;262;401;359;54;Хамовники;LINESTRING (37.581566 55.740614, 37.581509 55.74061);POINT (37.5815 55.7406);myData.biz;55.740614;37.581566;55.74061;37.581509
673619;132278;4409;273;418;374;57;Хамовники;LINESTRING (37.581509 55.74061, 37.581497 55.740665);POINT (37.5815 55.7406);myData.biz;55.74061;37.581509;55.740665;37.581497
673620;36281;1209;75;114;102;15;Хамовники;LINESTRING (37.581732 55.740925, 37.581561 55.741378);POINT (37.5816 55.7412);myData.biz;55.740925;37.581732;55.741378;37.581561
673621;27860;928;57;88;78;12;Хамовники;LINESTRING (37.581561 55.741378, 37.581759 55.741402);POINT (37.5817 55.7414);myData.biz;55.741378;37.581561;55.741402;37.581759
673622;37687;1256;78;119;106;16;Хамовники;LINESTRING (37.581759 55.741402, 37.581687 55.74155);POINT (37.5817 55.7415);myData.biz;55.741402;37.581759;55.74155;37.581687
673623;28851;961;59;91;81;12;Хамовники;LINESTRING (37.581687 55.74155, 37.581291 55.74149);POINT (37.5815 55.7415);myData.biz;55.74155;37.581687;55.74149;37.581291
673624;28851;961;59;91;81;12;Хамовники;LINESTRING (37.581291 55.74149, 37.581268 55.741542);POINT (37.5813 55.7415);myData.biz;55.74149;37.581291;55.741542;37.581268
673625;28851;961;59;91;81;12;Хамовники;LINESTRING (37.581268 55.741542, 37.581203 55.741668);POINT (37.5812 55.7416);myData.biz;55.741542;37.581268;55.741668;37.581203
673626;28851;961;59;91;81;12;Хамовники;LINESTRING (37.581203 55.741668, 37.581121 55.741835);POINT (37.5812 55.7418);myData.biz;55.741668;37.581203;55.741835;37.581121
673627;22625;754;46;71;64;9;Хамовники;LINESTRING (37.581121 55.741835, 37.58261 55.742069);POINT (37.5819 55.742);myData.biz;55.741835;37.581121;55.742069;37.58261
673628;24277;809;50;76;68;10;Хамовники;LINESTRING (37.583622 55.740428, 37.583416 55.740403);POINT (37.5835 55.7404);myData.biz;55.740428;37.583622;55.740403;37.583416
673629;18791;626;38;59;53;8;Хамовники;LINESTRING (37.583416 55.740403, 37.583378 55.740497);POINT (37.5834 55.7404);myData.biz;55.740403;37.583416;55.740497;37.583378
673630;18791;626;38;59;53;8;Хамовники;LINESTRING (37.583378 55.740497, 37.583303 55.740716);POINT (37.5833 55.7406);myData.biz;55.740497;37.583378;55.740716;37.583303
673631;22575;752;46;71;63;9;Хамовники;LINESTRING (37.583416 55.740403, 37.583339 55.740394);POINT (37.5834 55.7404);myData.biz;55.740403;37.583416;55.740394;37.583339
673632;35644;1188;73;112;100;15;Хамовники;LINESTRING (37.583339 55.740394, 37.583287 55.740523);POINT (37.5833 55.7405);myData.biz;55.740394;37.583339;55.740523;37.583287
673633;9735;324;20;30;27;4;Хамовники;LINESTRING (37.597048 55.746681, 37.597051 55.746681);POINT (37.597 55.7467);myData.biz;55.746681;37.597048;55.746681;37.597051
673634;9735;324;20;30;27;4;Хамовники;LINESTRING (37.597051 55.746681, 37.59728 55.746679);POINT (37.5972 55.7467);myData.biz;55.746681;37.597051;55.746679;37.59728
673635;9735;324;20;30;27;4;Хамовники;LINESTRING (37.59728 55.746679, 37.597299 55.746679);POINT (37.5973 55.7467);myData.biz;55.746679;37.59728;55.746679;37.597299
673636;26852;895;55;85;76;11;Хамовники;LINESTRING (37.596803 55.745059, 37.596811 55.74499);POINT (37.5968 55.745);myData.biz;55.745059;37.596803;55.74499;37.596811
673637;9065;302;18;28;25;3;Хамовники;LINESTRING (37.596811 55.74499, 37.596835 55.744796);POINT (37.5968 55.7449);myData.biz;55.74499;37.596811;55.744796;37.596835
673638;2194;73;4;6;6;0;Хамовники;LINESTRING (37.597509 55.744719, 37.597633 55.744631);POINT (37.5976 55.7447);myData.biz;55.744719;37.597509;55.744631;37.597633
673639;16457;548;34;52;46;7;Хамовники;LINESTRING (37.597633 55.744631, 37.597663 55.744607);POINT (37.5976 55.7446);myData.biz;55.744631;37.597633;55.744607;37.597663
673641;17787;592;36;56;50;7;Хамовники;LINESTRING (37.596811 55.74499, 37.597368 55.745007);POINT (37.5971 55.745);myData.biz;55.74499;37.596811;55.745007;37.597368
673642;8532;284;17;26;24;3;Хамовники;LINESTRING (37.597318 55.745807, 37.597405 55.745806);POINT (37.5974 55.7458);myData.biz;55.745807;37.597318;55.745806;37.597405
673643;8532;284;17;26;24;3;Хамовники;LINESTRING (37.597405 55.745806, 37.597403 55.745901);POINT (37.5974 55.7459);myData.biz;55.745806;37.597405;55.745901;37.597403
673644;8532;284;17;26;24;3;Хамовники;LINESTRING (37.597403 55.745901, 37.597492 55.745901);POINT (37.5974 55.7459);myData.biz;55.745901;37.597403;55.745901;37.597492
673645;9077;302;18;28;25;3;Хамовники;LINESTRING (37.596666 55.745053, 37.596803 55.745059);POINT (37.5967 55.7451);myData.biz;55.745053;37.596666;55.745059;37.596803
673648;2320;77;4;7;6;1;Хамовники;LINESTRING (37.596678 55.74479, 37.596341 55.744776);POINT (37.5965 55.7448);myData.biz;55.74479;37.596678;55.744776;37.596341
673649;3775;125;7;11;10;1;Хамовники;LINESTRING (37.596341 55.744776, 37.596349 55.744719);POINT (37.5963 55.7447);myData.biz;55.744776;37.596341;55.744719;37.596349
673650;3775;125;7;11;10;1;Хамовники;LINESTRING (37.596349 55.744719, 37.596185 55.744713);POINT (37.5963 55.7447);myData.biz;55.744719;37.596349;55.744713;37.596185
673651;3775;125;7;11;10;1;Хамовники;LINESTRING (37.596185 55.744713, 37.596217 55.74466);POINT (37.5962 55.7447);myData.biz;55.744713;37.596185;55.74466;37.596217
673652;7904;263;16;24;22;3;Хамовники;LINESTRING (37.596678 55.74479, 37.596835 55.744796);POINT (37.5968 55.7448);myData.biz;55.74479;37.596678;55.744796;37.596835
673653;921;30;1;2;2;0;Хамовники;LINESTRING (37.591903 55.747182, 37.592147 55.747208);POINT (37.592 55.7472);myData.biz;55.747182;37.591903;55.747208;37.592147
673654;2301;76;4;7;6;0;Хамовники;LINESTRING (37.591903 55.747182, 37.591576 55.747147);POINT (37.5917 55.7472);myData.biz;55.747182;37.591903;55.747147;37.591576
673655;109164;3638;226;345;309;47;Хамовники;LINESTRING (37.593627 55.746843, 37.592974 55.746792);POINT (37.5933 55.7468);myData.biz;55.746843;37.593627;55.746792;37.592974
673656;12928;430;26;40;36;5;Хамовники;LINESTRING (37.592974 55.746792, 37.5929 55.746785);POINT (37.5929 55.7468);myData.biz;55.746792;37.592974;55.746785;37.5929
673657;12928;430;26;40;36;5;Хамовники;LINESTRING (37.5929 55.746785, 37.592944 55.746613);POINT (37.5929 55.7467);myData.biz;55.746785;37.5929;55.746613;37.592944
673658;12928;430;26;40;36;5;Хамовники;LINESTRING (37.592944 55.746613, 37.592864 55.746607);POINT (37.5929 55.7466);myData.biz;55.746613;37.592944;55.746607;37.592864
673659;106904;3563;221;338;302;46;Хамовники;LINESTRING (37.592974 55.746792, 37.592908 55.747038);POINT (37.5929 55.7469);myData.biz;55.746792;37.592974;55.747038;37.592908
673660;118507;3950;245;375;335;51;Хамовники;LINESTRING (37.592908 55.747038, 37.592848 55.747273);POINT (37.5929 55.7472);myData.biz;55.747038;37.592908;55.747273;37.592848
673663;58397;1946;120;184;165;25;Хамовники;LINESTRING (37.593221 55.745575, 37.593225 55.745608);POINT (37.5932 55.7456);myData.biz;55.745575;37.593221;55.745608;37.593225
673664;58776;1959;121;186;166;25;Хамовники;LINESTRING (37.593225 55.745608, 37.593231 55.745791);POINT (37.5932 55.7457);myData.biz;55.745608;37.593225;55.745791;37.593231
673665;57693;1923;119;182;163;24;Хамовники;LINESTRING (37.593231 55.745791, 37.593174 55.746035);POINT (37.5932 55.7459);myData.biz;55.745791;37.593231;55.746035;37.593174
673666;61991;2066;128;196;175;26;Хамовники;LINESTRING (37.593174 55.746035, 37.593098 55.746325);POINT (37.5931 55.7462);myData.biz;55.746035;37.593174;55.746325;37.593098
673667;63928;2130;132;202;181;27;Хамовники;LINESTRING (37.593098 55.746325, 37.593057 55.746479);POINT (37.5931 55.7464);myData.biz;55.746325;37.593098;55.746479;37.593057
673668;46321;1544;95;146;131;20;Хамовники;LINESTRING (37.593057 55.746479, 37.593039 55.746544);POINT (37.593 55.7465);myData.biz;55.746479;37.593057;55.746544;37.593039
673669;51328;1710;106;162;145;22;Хамовники;LINESTRING (37.593039 55.746544, 37.592974 55.746792);POINT (37.593 55.7467);myData.biz;55.746544;37.593039;55.746792;37.592974
673670;5707;190;11;18;16;2;Хамовники;LINESTRING (37.593039 55.746544, 37.593025 55.746543);POINT (37.593 55.7465);myData.biz;55.746544;37.593039;55.746543;37.593025
673671;5707;190;11;18;16;2;Хамовники;LINESTRING (37.593025 55.746543, 37.592963 55.746538);POINT (37.593 55.7465);myData.biz;55.746543;37.593025;55.746538;37.592963
673672;5707;190;11;18;16;2;Хамовники;LINESTRING (37.592963 55.746538, 37.592901 55.746532);POINT (37.5929 55.7465);myData.biz;55.746538;37.592963;55.746532;37.592901
673673;5707;190;11;18;16;2;Хамовники;LINESTRING (37.592901 55.746532, 37.592886 55.746531);POINT (37.5929 55.7465);myData.biz;55.746532;37.592901;55.746531;37.592886
673675;41823;1394;86;132;118;18;Хамовники;LINESTRING (37.607856 55.748167, 37.608227 55.748038);POINT (37.608 55.7481);myData.biz;55.748167;37.607856;55.748038;37.608227
673676;37926;1264;78;120;107;16;Хамовники;LINESTRING (37.607856 55.748167, 37.607796 55.748187);POINT (37.6078 55.7482);myData.biz;55.748167;37.607856;55.748187;37.607796
673677;37926;1264;78;120;107;16;Хамовники;LINESTRING (37.607796 55.748187, 37.607786 55.748258);POINT (37.6078 55.7482);myData.biz;55.748187;37.607796;55.748258;37.607786
673678;37926;1264;78;120;107;16;Хамовники;LINESTRING (37.607786 55.748258, 37.6078 55.748272);POINT (37.6078 55.7483);myData.biz;55.748258;37.607786;55.748272;37.6078
673679;41081;1369;85;130;116;17;Хамовники;LINESTRING (37.6078 55.748272, 37.607767 55.748284);POINT (37.6078 55.7483);myData.biz;55.748272;37.6078;55.748284;37.607767
673680;41081;1369;85;130;116;17;Хамовники;LINESTRING (37.607767 55.748284, 37.60794 55.748464);POINT (37.6079 55.7484);myData.biz;55.748284;37.607767;55.748464;37.60794
673681;87316;2910;180;276;247;37;Хамовники;LINESTRING (37.60794 55.748464, 37.608086 55.748616);POINT (37.608 55.7485);myData.biz;55.748464;37.60794;55.748616;37.608086
673682;87316;2910;180;276;247;37;Хамовники;LINESTRING (37.608086 55.748616, 37.608269 55.748806);POINT (37.6082 55.7487);myData.biz;55.748616;37.608086;55.748806;37.608269
673683;96517;3217;199;305;273;41;Хамовники;LINESTRING (37.608269 55.748806, 37.608177 55.748835);POINT (37.6082 55.7488);myData.biz;55.748806;37.608269;55.748835;37.608177
673684;96517;3217;199;305;273;41;Хамовники;LINESTRING (37.608177 55.748835, 37.60822 55.748881);POINT (37.6082 55.7489);myData.biz;55.748835;37.608177;55.748881;37.60822
673685;96517;3217;199;305;273;41;Хамовники;LINESTRING (37.60822 55.748881, 37.608351 55.748877);POINT (37.6083 55.7489);myData.biz;55.748881;37.60822;55.748877;37.608351
673686;89961;2998;186;284;254;38;Хамовники;LINESTRING (37.608351 55.748877, 37.608362 55.74889);POINT (37.6084 55.7489);myData.biz;55.748877;37.608351;55.74889;37.608362
673687;48103;1603;99;152;136;20;Хамовники;LINESTRING (37.608362 55.74889, 37.60843 55.74897);POINT (37.6084 55.7489);myData.biz;55.74889;37.608362;55.74897;37.60843
673688;48103;1603;99;152;136;20;Хамовники;LINESTRING (37.60843 55.74897, 37.608457 55.749);POINT (37.6084 55.749);myData.biz;55.74897;37.60843;55.749;37.608457
673689;52592;1753;108;166;149;22;Хамовники;LINESTRING (37.608457 55.749, 37.608562 55.749092);POINT (37.6085 55.749);myData.biz;55.749;37.608457;55.749092;37.608562
673690;1921;64;3;6;5;0;Хамовники;LINESTRING (37.580357 55.735002, 37.580539 55.735084);POINT (37.5804 55.735);myData.biz;55.735002;37.580357;55.735084;37.580539
673692;10763;358;22;34;30;4;Хамовники;LINESTRING (37.580956 55.732292, 37.581323 55.732419);POINT (37.5811 55.7324);myData.biz;55.732292;37.580956;55.732419;37.581323
673693;10763;358;22;34;30;4;Хамовники;LINESTRING (37.581323 55.732419, 37.581442 55.73241);POINT (37.5814 55.7324);myData.biz;55.732419;37.581323;55.73241;37.581442
673694;6031;201;12;19;17;2;Хамовники;LINESTRING (37.581442 55.73241, 37.581645 55.732231);POINT (37.5815 55.7323);myData.biz;55.73241;37.581442;55.732231;37.581645
673695;6031;201;12;19;17;2;Хамовники;LINESTRING (37.581645 55.732231, 37.581501 55.732181);POINT (37.5816 55.7322);myData.biz;55.732231;37.581645;55.732181;37.581501
673696;55193;1839;114;174;156;23;Хамовники;LINESTRING (37.576573 55.733793, 37.576316 55.733679);POINT (37.5764 55.7337);myData.biz;55.733793;37.576573;55.733679;37.576316
673697;5488;182;11;17;15;2;Хамовники;LINESTRING (37.578923 55.733391, 37.578592 55.733267);POINT (37.5788 55.7333);myData.biz;55.733391;37.578923;55.733267;37.578592
673699;6509;216;13;20;18;2;Хамовники;LINESTRING (37.58033 55.732566, 37.580077 55.73247);POINT (37.5802 55.7325);myData.biz;55.732566;37.58033;55.73247;37.580077
673701;5378;179;11;17;15;2;Хамовники;LINESTRING (37.595664 55.739565, 37.596054 55.739436);POINT (37.5959 55.7395);myData.biz;55.739565;37.595664;55.739436;37.596054
673702;5188;172;10;16;14;2;Хамовники;LINESTRING (37.595664 55.739565, 37.593991 55.740143);POINT (37.5948 55.7399);myData.biz;55.739565;37.595664;55.740143;37.593991
673703;48165;1605;99;152;136;20;Хамовники;LINESTRING (37.589554 55.735857, 37.589386 55.735698);POINT (37.5895 55.7358);myData.biz;55.735857;37.589554;55.735698;37.589386
673704;48596;1619;100;153;137;21;Хамовники;LINESTRING (37.589386 55.735698, 37.589631 55.7356);POINT (37.5895 55.7356);myData.biz;55.735698;37.589386;55.7356;37.589631
